주문 참조를 위해 주문 번호를 보관해 두세요.	Please keep your order number for future reference.
이메일로 발송된 링크를 사용하여 당신의 주문을 추적할 수 있습니다.	You can track your order using the link sent to your email address.
이 신발에 대한 교체품을 받을 수 있을까요?	Would it be possible to get a replacement for these shoes?
출발 24시간 이내에 취소하면 취소 수수료가 있습니다.	There is a cancellation fee if you cancel within 24 hours of departure.
그 소프트웨어의 무료 체험판을 다운로드할 수 있습니다.	You can download a free trial version of the software.
그의 막판 취소로 인해 회의 안건을 재구성해야 했습니다.	We had to reorganize the meeting agenda due to his last-minute cancellation.
그 앱의 사용자 친화적인 디자인 덕분에 초보자도 어려움 없이 사용할 수 있습니다.	The app's user-friendly design allows even beginners to navigate it without difficulty.
이 5성급 호텔은 최고 수준의 서비스와 세심한 배려로 유명합니다.	This five-star hotel is known for its top-notch service and attention to detail.
금요일까지 프로젝트 보고서를 제출해 달라는 친절한 알림입니다.	This is a friendly reminder to submit your project report by Friday.
그들의 계절 한정 메뉴는 지역 재료를 강조하기 위해 세 달마다 바뀝니다.	Their seasonal menu changes every three months to highlight local ingredients.
그 초콜릿 수플레는 너무 부드러워서 한 입 베어 물 때마다 당신의 입에서 녹습니다.	The chocolate soufflé was so delicate it would melt in your mouth with every bite.
그 호텔의 레스토랑은 우리 가족의 취향에 완벽히 맞췄습니다.	The hotel's restaurant perfectly catered to our family's taste.
박물관이 꽤 크니, 하루 종일 즐기면서 모든 전시를 둘러봅시다.	Since the museum is quite large, let's make a day of it and explore all the exhibits.
이 식당은 어린이 놀이 공간과 특별 아동용 메뉴를 갖춘 가족 친화적인 분위기를 제공합니다.	This restaurant offers a family-friendly atmosphere with a kids' play area and special children's menu.
이 작은 카페는 현지인들이 좋아하지만 관광객들은 거의 발견하지 못하는 숨겨진 보석 같은 장소입니다.	This small café is a hidden gem that locals love but tourists rarely discover.
남극 여행은 진정으로 제가 절대로 잊지 못할 일생일대의 기회였습니다.	Traveling to Antarctica was truly a once-in-a-lifetime opportunity that I'll never forget.
저희는 잘 알려지지 않았지만 방문할 가치가 있는 마을을 찾고 있습니다.	We are looking for villages that are off the beaten path but worth visiting.
저는 재충전하기 위해 산에서 2주간 휴가를 보낼 계획입니다.	I'm planning a two-week vacation in the mountains to recharge myself.
도심과 가까운 좋은 동네에 위치해 있기 때문에 임대료가 더 높습니다.	The rental price is higher because it's located in a good neighborhood close to downtown.
그 공원은 제 아파트에서 걸어서 갈 수 있는 거리 내에 있습니다.	The park is within walking distance of my apartment.
분리[분류]되지 않은 쓰레기를 복도에 남겨 두지 말아달라고 거주자들에게 제공해 주시겠어요?	Could you please remind the residents not to leave unsorted trash in the hallway?
이 지역의 소음 규제는 오후 9시 이후에는 큰 음악 소리를 55데시벨 이하로 제한합니다.	The noise regulation in this area limits loud music to 55 decibels after 9 P.M.
화재 안전 규칙에 대한 건물 전체 알림을 보낼 것을 제안합니다.	I suggest that we send a building-wide reminder about fire safety rules.
회사는 안전을 향상시키기 위해 사무실의 낡은 시설을 개선하기로 했습니다.	The company has decided to upgrade outdated facilities in the office to improve safety.
교통 상황을 차려보고 새로운 소식이 있으면 알려 드리겠습니다.	I'll keep an eye on the traffic situation and let you know if there are any updates.
이번 주에 기술자가 제 세탁기를 수리하도록 예약하는 것이 가능할까요?	Would it be possible to arrange for a technician to repair my washing machine this week?
어제 당신의 호텔에서 받은 서비스에 대한 불만을 제기하고 싶습니다.	I would like to file a complaint about the poor service I received at your hotel yesterday.
제가 항공편 지연에 대한 보상을 받을 자격이 있는지 알려 주실 수 있으시겠어요?	Could you please let me know if I am eligible to receive compensation for the flight delay?
이번 프로젝트에 참여한 것은 정말 의미 있는 경험이었습니다.	Working on this project has been a truly meaningful experience.
예약은 Kim이라는 이름으로 되어 있습니다.	The reservation is under the name Kim.
필요하다면 당신의 일정에 맞출 수 있습니다.	I can adjust to your schedule if needed.
회사에서는 다음 달에 연말 파티를 열 예정입니다.	The company is throwing a holiday party next month.
결정하기 전에, 좋은 대안들을 탐색해보세요.	Before deciding, explore strong alternatives.
제가 조기 등록을 하면 할인 대상이 될 수 있을지 궁금했습니다.	I was wondering if I might be eligible for a discount if I register early.
시에서 불법 주차에 대해 벌금을 부과할 예정입니다.	The city will impose a fine for illegal parking.
경제학과에서 수업을 신청하는 것이 아직 가능한지 알고 싶습니다.	I'd like to ask if it's still possible to sign up for classes in the economics department.
많은 학생들이 마감 직전에 과목을 추가하려고 합니다.	Many students try to add courses at the last minute before the deadline.
학생들은 2학년이 끝날 때까지 전공을 선언해야 합니다.	Students are required to declare a major by the end of their sophomore year.
교수님은 매 수업 후에 강의 노트를 업로드합니다.	The professor uploads lecture notes after each class.
강의 계획서에 이번 학기에 세 번의 시험이 있을 것이라고 명시되어 있습니다.	The course syllabus states that there will be three exams this semester.
성적 평가 기준을 확인하고 기말고사가 제 성적의 40퍼센트의 가치가 있다는 것을 깨달았습니다.	I checked the grading policy and realized that my final exam is worth 40 percent of my grade.
대학원 지원을 위한 성적증명서를 요청하고 싶습니다.	I would like to request a transcript for my graduate school application.
다음 주 과제 마감을 충족하기로 했습니다.	I have to meet the deadline for the assignment due next week.
저는 일주일 내내 아팠기 때문에 제 논문에 대한 기한 연장을 요청해야 했습니다.	I had to ask for an extension of my paper because I was sick all week.
저는 그 강의의 주요 내용을 필기합니다.	I took notes on the main points of the lecture.
학생 포털을 통해, 저는 학기 내내 쉽게 제 진행 상황을 추적할 수 있습니다.	Using the student portal, I can easily track my progress throughout the semester.
저는 시험 전에 공부를 따라잡기 위해 밤새 깨어 있었습니다.	I stayed up all night to catch up on my studies before the exam.
저희는 방해가 되는 행동에 대해 무관용 정책을 적용합니다.	We have a zero-tolerance policy for disruptive behavior.
저는 데이터 분석가로서의 제 진로 목표와 일치하기 때문에 관심이 있습니다.	I'm interested in taking this course because it aligns with my career goals as a data analyst.
이 수업이 글로벌 이슈에 대한 저의 학문적 시야를 넓히는 데 도움을 줄 것입니다.	This course will help me broaden my academic perspective on global issues.
저는 고대사에서 대학원을 진학하기 위해 저의 학문적 관심을 더 탐구하기 위해 대학원에 지원하는 것을 고려하고 있습니다.	I am considering applying to graduate school to further pursue my academic interests in ancient history.
학생회가 신입생을 환영 행사를 조직하고 있습니다.	The student council is organizing a welcome event for new students.
학생회가 신입생을 위한 행사를 주최할 예정입니다.	The student association will host an event for new students.
저는 일반적인 면접 질문에 답하는 연습을 하기 위해 모의 면접에 참여했습니다.	I participated in a mock interview to practice answering common interview questions.
장학금을 신청 방법에 대한 설명회가 있을까요?	Will there be an info session on how to apply for the scholarship?
이를 확인해 참가 자리를 확보할 수 있는지 문의하기 위해 이메일드립니다.	I'm emailing to ask if I can still secure a spot in the summer workshop.
중요한 결정을 내리기 전에, 경험이 있는 사람에게 그 문제에 대해 조언을 구하는 것이 좋은 생각입니다.	Before making a big decision, it's a good idea to seek advice on the matter from someone with experience.
이번 시즌에 팀 주장으로서 주도해 주셔서 감사합니다.	Thank you for taking the lead as the team captain this season.
발표에 더 많은 시각 자료를 포함하는 것이 더 나을지도 모릅니다.	It might be better to include more visual aids in your presentation.
각 학생은 학기 말에 발표를 해야 합니다.	Each student must deliver a presentation at the end of the semester.
그녀는 학생회의 재정을 관리하는 것을 담당하고 있습니다.	She is in charge of managing the finances for the student council.
에세이를 쓰기 전에 개요를 작성하는 것은 항상 도움이 됩니다.	It's always helpful to draft an outline before writing your essay.
연구 논문을 위해 뒷받침할 자료를 모아야 합니다.	You need to gather supporting data for your research paper.
영화 동아리는 금요일 밤마다 주간 상영회를 엽니다.	The film club holds weekly screenings on Friday nights.
토론 동아리는 수요일에 정기 모임을 가지니, 우리는 수업 후에 잠깐 들를 수 있습니다.	The debate club has regular meetings on Wednesdays, so we can just drop by after class.
신입생 오리엔테이션 일정은 학교 웹사이트에 게시되어 있습니다.	The freshman orientation schedule is posted on the school website.
룸메이트들은 청소에 대한 책임을 분담해야 합니다.	Roommates should share responsibilities for cleaning.
기숙사에서 서로의 사생활을 존중하는 것이 중요합니다.	It is important to respect each other's privacy in the dorm.
함께 봉사활동을 하는 것은 지역 사회 사람들과 유대감을 쌓을 기회를 줍니다.	Volunteering together gives us a chance to bond with people in the community.
스터디 그룹에 참여한 것이 스스로 동기를 유지하는 데 도움이 되었습니다.	Joining a study group has helped me keep myself motivated.
새로운 사회 집단에 적응하는 것은 사회적 규범에 대한 이해로부터 시작되는 학습 과정이다.	Adapting to a new social circle is a learning process that begins with an understanding of social norms.
교실 토론은 학생들이 대화를 통해 사회적 기술을 익히도록 장려한다.	Classroom discussions encourage students to practice their social skills through dialogue.
유치원에서의 인격 발달은 아이들에게 한 집단의 일원으로서 상호 작용하는 방법을 가르치는 데 맞춰져 있다.	Personality development in kindergarten is geared toward teaching children how to interact as part of a group.
잘 교육받은 사람은 지식과 기술을 실제 상황에 적용할 수 있다.	A well-educated person can apply knowledge and skills to real-life situations.
인성을 함양하는 것은 어떤 학문적·경제적 성공보다도 더 중요하다.	Building a strong character is more important than any academic or financial success.
좋은 교사는 존중한 태도로 행동함으로써 학생들에게 모범이 되어야 한다.	A good teacher should be a role model to students by behaving in a respectful manner.
고용주가 숙련된 직원에 더 높은 급여로 돈을 투자한다면, 그 또는 그녀는 더 높은 성과 수준을 기대할 것이다.	If an employer invests money in a skilled worker at a higher salary, he or she should expect a higher standard of performance.
해외 유학은 비용이 많이 들고 부유한 집안의 사람들만이 그 비용을 부담할 수 있다.	Overseas education is expensive and only those from well-off families are able to afford it.
오늘날의 업계에서, 회사들은 비전통적인 방식으로 일을 함으로써 종종 성공한다.	In today's business world, companies often succeed by doing things in a non-traditional way.
자동차 산업은 휘발유를 연료로 삼지 않는 자동차 생산을 고려하는 것이 현명할 것이다.	The auto industry would be wise to consider making vehicles that do not run on gasoline.
우리는 우주 탐사보다는 지구상의 문제들을 해결하는 데 더 많은 돈을 써야 한다.	We should spend more money on solving problems on this planet than on space exploration.
진입성 직위에서 시작한 대부분의 사람들은 중요한 직위에 오른다.	Most people who start at entry-level positions rise to important positions.
유능한 지원자의 관심을 끌고자 하는 고용주는 상세한 직무 기술서를 작성해야 한다.	An employer who wants to attract good candidates must write detailed and accurate job descriptions.
많은 기업들은 연말 기간 동안 임시 직원을 고용한다.	Many companies hire temporary workers during the holiday season.
고도로 기술이 발달한 사회는 사람들이 더 장수하고 더 편안하게 살도록 합니다.	A high-tech society allows people to live longer and more comfortable lives.
일부 대학은 학생들이 학교에 다니는 동안 창업하는 것을 장려한다.	Some colleges encourage their students to start businesses while in school.
일자리 창출과 공정한 임금을 우선시하는 정책은 경제적 불평등을 완화할 수 있다.	Policies that prioritize job creation and fair wages can mitigate economic inequality.
다양한 노동 인구는 회사가 경쟁사들보다 앞서 나가도록 돕는다.	A diverse workforce helps a company stay ahead of its competitors.
경기 침체 때문에, 안정된 직업을 유지하는 것이 힘들 수 있다.	Due to the economic downturn, it can be difficult to hold down a steady job.
브라질의 실업률은 지난 30년간 높았다.	The unemployment rate in Brazil has been high for the last three decades.
경제적인 어려움에 시달리는 학생들은 긴급 융자를 신청할 수 있다.	Students who suffer from financial hardship can apply for emergency loans.
훌륭한 자격을 가지고 있음에도 불구하고, 젊은이들은 오늘날의 경쟁이 치열한 시장에서 직업을 구하는 데 어려움을 겪는다.	Despite possessing excellent qualifications, young people often face difficulties in finding employment in today's competitive job market.
좋은 이력서와 긍정적인 태도를 지니고 구직하는 않지들은 일자리를 찾는 데 거의 어려움이 없어야 한다.	A job seeker with a good résumé and positive attitude should have little trouble finding work.
만약 회사가 판매 손실을 메우기 위해 가격을 올릴 수 없다면, 그 회사는 직원을 줄이거나 해야할 수 있다.	If a company can't raise prices to make up for the loss of sales, they might have to cut back on staff.
사람들은 현금이 부족할 때 종종 신용카드로 빚이 쌓인다.	People often run up debt on their credit cards when they are short of cash.
자본이 별로 없는 사람들은 창업 비용을 분담하고 혼히 결과적인 이익을 나누는 것으로 알려져 왔다.	People with little money have been known to split the cost of starting a new business and then share the resulting benefits.
최첨단 기술은 회사에 시장에서의 경쟁 우위를 제공한다.	State-of-the-art technology gives a company a competitive advantage in the market.
상사가 너무 많은 실패한 프로젝트에 예산을 초과하면, 그 또는 그녀는 직원들의 존경심을 잃을 것이다.	If a boss goes beyond budget on too many failed projects, he will lose the respect of his staff.
디지털 문맹은 온라인 뱅킹 같은 분야에서 노인들에게 어려움을 야기한다.	Digital illiteracy poses challenges for older individuals in areas such as online banking.
예를 들어, 사람들이 이타적으로 서로를 돕는 영상이 입소문이 났고, 전 세계 사람들의 마음을 감동시켰다.	For example, a video of people selflessly helping one another went viral, touching the hearts of people worldwide.
아시아의 풍부한 문화유산은 무수한 사원과 사당들 통해 명백히 알 수 있다.	The rich cultural heritage of Asia is evident in its myriad temples and shrines.
브라질은 남아메리카에서 포르투갈어가 대부분의 시민의 모국어인 유일한 나라이다.	Brazil is the only country in South America where Portuguese is the mother tongue of most citizens.
많은 사람들은 영어가 세계 공용어가 되어야 한다고 생각한다.	Many people believe that English should become a global language.
어떤 뉴스 주제의 최신 정보는 항상 마우스 클릭 몇 번만 하면 얻을 수 있다.	Up-to-date information on any news topic is always just a few mouse clicks away.
인도의 정보 기술 전문가들은 미국의 프로그래머들이 청구하는 비용의 일부로 복잡한 소프트웨어를 개발한다.	Information technology specialists in India develop complex software at a fraction of the cost that American programmers charge.
불과 몇 년 전만 해도, 가상 현실 헤드셋은 최첨단 기술로 여겨졌다.	Just a few years ago, virtual reality headsets were considered state-of-the-art technology.
모바일 기술은 사간을 최적으로 이용할 수 있게 하지만 직원들을 지치게 만들기 때문에 양날의 검입니다.	Mobile technology is a double-edged sword because it makes optimal use of time but also burns employees out.
그 분야의 전문가들은 최고의 성능을 달성하기 위해 복잡한 시스템을 조정할 수 있다.	Experts in the field can make adjustments to complex systems in order to achieve the best performance.
재택근무를 하는 전문직 종사자들의 수가 크게 증가했다.	The number of professionals who work out of their homes has increased greatly.
몇몇 공장들은 상품들에 대한 높은 수요를 맞추기 위해 연간 생산량을 늘리고 있다.	Some factories are increasing their annual output to meet the high demand for their products.
쇼핑몰을 건설하기 위한 지역 야생 동물의 대량 살상은 어리석고 무책임하다.	The mass destruction of local wildlife to build a shopping mall is ridiculous and irresponsible.
관개를 위한 물의 남용은 수자원을 고갈시키고 가뭄을 야기한다.	The excessive use of water for irrigation is depleting water sources and causing droughts.
지난여름의 폭서가 동안 지구 온난화에 대한 환경 문제는 새로운 국면에 도달했다.	Environmental concerns over global warming reached new levels during last summer's heat wave.
소규모의 지역 사회들은 더 낮은 범죄율의 이점을 지닌다.	Small communities have the advantage of a lower crime rate.
시골 지역에서 자라는 것은 혼잡한 도시에서는 불가능한 자연과의 가까운 연결을 허용한다.	Growing up in a rural area allows for a close connection with nature, which is impossible in a crowded urban area.
각 세대마다, 생활 수준은 새로운 기술적 혁신과 함께 개선된다.	In each generation, the standard of living improves with new technological innovations.
광고 메시지가 특정 광고 대상자에게 호소하는 것보다 일반 대중에게 호소하는 것이 더 중요하다.	It is more important that the advertisement's message appeals to be target audience than to the general public.
오늘날의 혼잡한 미디어 환경에서 성공하기 위해서는 광고에서의 정서적 연결이 중요하다.	An emotional connection in advertising is crucial for success in today's crowded media environment.
비록 그들이 그것을 깨닫지 못할 수도 있지만 많은 사람들은 매일 광고 메시지에 노출된다.	Many people are exposed to advertising messages every day even though they may not realize it.
기업은 대상 시장의 변화하는 요구를 이해하고 이에 적응하는 것에 전념해야 한다.	Businesses need to be dedicated to understanding and adapting to the changing needs of their target market.
제품 품질에 투자하는 것은 만족한 고객들에 의한 긍정적인 입소문 마케팅으로 이어질 수 있다.	Investing in product quality can lead to positive word-of-mouth marketing by satisfied customers.
훌륭한 마케터들은 그들이 진정성과 함께 같이하는 인플루언서들에 대해 까다롭다.	Good marketers are particular about the influencers they partner with, concerning factors such as their authenticity.
이번 사람이 반려동물을 기른다면, 그 혹은 그녀는 그 반려동물의 수명 내내 돌볼 준비가 되어 있어야 한다.	If a person gets a pet, he or she should be prepared to take care of it over its entire lifespan.
평균 수명은 가족력과 개인의 생활방식과 같은 많은 요인들에 의해 영향을 받는다.	Life expectancy is influenced by a number of factors, such as family history and personal lifestyle.
의료 서비스의 향상은 의학의 발전과 직접적으로 연관되어 있다.	Improvements in health-care are directly related to advancements in medical science.
어린이들에게 치명적인 질병에 대한 예방 접종을 하는 것이 대부분의 국가들에서 사망률을 감소시켰다.	Vaccinating children against deadly diseases has lowered mortality rates in most countries.
규칙적인 운동은 면역 체계를 강화시키고, 따라서, 질병을 예방하는 데 도움을 준다.	Regular exercise strengthens the immune system and, therefore, helps prevent sickness.
밤새 책상에 앉아 있고 나서 소파에 앉아 있으면 건강을 유지하는 것은 어렵다.	It is difficult to stay in shape when sitting at a desk all day and then sitting on a couch all night.
오염된 음식을 먹은 후, 많은 사람들이 식중독에 걸렸다.	After eating contaminated food, many people come down with food poisoning.
흡연과 같은 나쁜 습관을 고치는 효과적인 방법은 그것을 껌을 씹는 것 같은 새로운 행동으로 대체하는 것이다.	An effective way to break a bad habit such as smoking is to substitute it with a new behavior like chewing gum.
직장에서는 직원들이 연간 정기 건강 검진을 받도록 요구해야 한다.	Workplaces should require their employees to get annual checkups.
우리가 바꿀 수 없는 일들에 대해 스트레스를 많이 받는 것은 무의미하다.	There is no point in getting stressed out about things we cannot change.
긍정적인 시각을 유지하는 사람들은 회복력을 가지고 정신 건강 문제에 접근할 수 있다.	People who maintain a positive outlook can approach mental health challenges with resilience.
레소토의 식량 부족은 기후 변화와 농사에 적합한 토지 부족으로 야기된다.	Lesotho's food storage is caused by climate change and a lack of land suitable for farming.
멸종 위기에 처한 야생동물의 자연 서식지는 엄격한 규정으로 보호되어야 한다.	The natural habitats of endangered wildlife must be protected with strict regulations.
다양한 문화적 배경을 가진 사람들과의 다양한 사회에서 신뢰를 쌓는 것은 어려울 수 있다.	Building up trust can be difficult in diverse societies with people from various cultural backgrounds.
대부분 사람들은 다른 사람들과 일하는 것에 익숙해지도록 하기 위해 학생들에게 팀을 이뤄 일하도록 요청받는다.	Students are sometimes asked to work in teams in order to get them used to working with others.
당신의 모국 밖에서 대학에 다니는 것은 교육적, 문화적, 그리고 언어적 자극을 준다.	Attending college outside one's native country allows for educational, cultural, and linguistic stimulation.
각 나라는 사람들이 어떻게 시민이 될 수 있는지를 설명하는 이민법을 통과시킨다.	Each country passes immigration laws that explain how people can become citizens.
사회적 관습은 각국의 국민들이 어떻게 서로 인사하고 작별 인사를 하는지를 결정한다.	Social customs determine how each country's citizens greet each other and say goodbye.
지구 온난화는 모든 정부에 의해 다뤄져야 하는 국제적 위기이다.	Global warming is an international crisis that must be addressed by all governments.
금연 구역을 선호하는 것에 대한 대중 정서는 공공장소에서 흡연을 금해야 하는 한 가지 이유이다.	Popular sentiment in favor of smoke-free zones is one reason why lighting up should be banned in public places.
일부 정치적이고 사회적인 구조들은 더 큰 대중의 희생으로 특권을 가진 사람들에게 불공평하게 혜택을 주도록 설정되어 있다.	Some political and social structures are set up in such a way that they unfairly benefit privileged people at the expense of the greater public.
운송의 발전은 국제 무역을 훨씬 더 쉬운 시도로 만들었다.	Advances in transportation have made international trade a much easier endeavor.
국제 협력의 한 예는 온실 가스 배출을 줄이기 위한 목표에 합의하는 국가들이다.	An example of international cooperation is countries agreeing on goals to reduce greenhouse gas emissions.
외교 관계는 평화를 유지하고 국가들 간의 협력을 촉진하기 위해 필요한다.	Diplomatic relations are necessary to maintain peace and promote cooperation between countries.
정치적 검열은 정부와 언론 사이에 긴장 상태를 조성할 수 있다.	Political censorship can create tension between the government and the press.
국제 관광은 정치적 안정성과 같은 요소들에 의해 영향을 받는다.	International tourism is influenced by factors such as political stability.
일부 회사들은 직원들이 세계화에 발맞추기 위해 이중 언어를 구사하도록 요구한다.	Some companies require their employees to be bilingual to keep in step with globalization.
그 무역 협정은 유럽으로의 농산물 수출 증가를 초래했다.	The trade agreement resulted in an increase in agricultural exports to Europe.
정부는 시민들의 삶을 개선하기 위해 자원을 배분하는 방법을 결정한다.	The government decides how to allocate resources to improve the lives of citizens.
기술 발전으로 인해 증가하는 의사소통의 효율성은 국가 간의 문화 교류를 촉진해 왔다.	The increasing efficiency of communication due to technological advancements has facilitated cultural exchanges between nations.
대통령은 갈등을 해결하고 양 당사자를 만족시키기 위해 중립적인 입장을 취할 필요가 있다.	The president needs to take the middle ground in order to resolve the conflict and satisfy all parties.
정부는 의료 및 교육과 같은 서비스를 재정 지원하기 위해 세입에 의존한다.	Governments rely on tax revenues to finance services such as health-care and education.
개발도상국에서는, 빈부 간의 격차가 보통 상당히 크다.	In a developing country, the gap between the rich and the poor is often quite large.
대부분의 선진국에서는, 고속 전송을 위한 인터넷 기반 시설이 갖춰져 있다.	In most advanced countries, the Internet infrastructure has been equipped for high-speed transmissions.