시험 기간 동안 도서관 이용 시간을 연장해 주신다면 감사하겠습니다.	I would be grateful if you could extend the library hours during exam week.
소음 문제 해결에 더 적극적으로 나서주시면 감사하겠습니다.	I would appreciate it if you could take a more active role in solving the noise problem.
이 보고서에 관해 도움을 주셨으면 합니다.	I was hoping you could help me with this report.
다음 학기에 어떤 과목을 수강해야 할지에 대해 안내해 주시면 대단히 감사하겠습니다.	I would greatly appreciate your guidance on which course I should take next semester.
교환학생 프로그램에 등록하기 위한 필요한 절차를 설명해 주실 수 있나요?	Would you mind clarifying the required steps to register for the exchange program?
지난주에 받은 청구서에 관하여 연락드립니다.	I am contacting you regarding the invoice I received last week.
저는 귀사에서 제공하는 여름 인턴십 프로그램에 대한 저의 관심을 표현하기 위해 이메일을 쓰고 있습니다.	I am writing to express my interest in the summer internship program your company is offering.
저는 제 최근 주문 건에 관한 정보를 요청드리기 위해 이메일을 쓰고 있습니다.	I am writing to ask for information regarding my recent order.
헬스장 회원권 비용에 대해 문의드리고 싶습니다.	I would like to inquire about membership fees at your gym.
휴일 중에 도서관이 운영되는지 확인해 주실 수 있나요?	Could you please confirm whether the library will be open during the holidays?
제 소포가 언제 도착할지 알려 주실 수 있나요?	Could you please let me know when my package will arrive?
어떤 서류를 제출해야 하는지에 대해 저에게 조언해 주시겠어요?	Could you please advise me on which document I should submit?
저는 다양한 문화를 경험할 수 있기 때문에 유학에 매우 관심이 있습니다.	I am very interested in studying abroad because it allows me to experience different cultures.
제 장학금 신청의 진행 상황을 알려 주시기 바랍니다.	Please provide me with the current status of my scholarship application.
악천후로 인해 제 항공편이 취소되었다고 통보받았습니다.	I was notified that my flight has been canceled due to severe weather conditions.
저는 우리 동네의 치안 문제에 대한 몇 가지 우려를 전하기 위해 이메일을 쓰고 있습니다.	I am writing to express some concerns about the safety of our neighborhood.
수강 신청 페이지 오류에 대한 긴급한 관심을 정중히 요청드립니다.	I kindly request your urgent attention to a system error on the course registration page.
저는 귀하의 매장에서 여러 차례 불편한 경험을 한 후 이메일을 쓰고 있습니다.	I am writing to you after having had several negative experiences at your store.
저는 제 신용카드의 승인되지 않은 결제 건을 신고하기 위해 이메일을 쓰고 있습니다.	I am writing to report an unauthorized charge on my credit card.
저는 앱을 설치하는 중에 제가 겪었던 문제와 관련하여 이메일을 쓰고 있습니다.	I am writing regarding an issue I encountered while installing the app.
저는 갑작스러운 질병으로 인해 그 회의에 참석할 수 없었습니다.	I was unable to attend the meeting due to a sudden illness.
안타깝게도, 프로젝트 완료를 지연시킨 몇 가지 문제들을 겪었습니다.	Unfortunately, I ran into a couple of issues that delayed the project completion.
저는 웹사이트 접속에 어려움을 겪고 있습니다.	I have been experiencing difficulties accessing the website.
안타깝게도, 제 에세이를 출력하는 중에 문제를 겪었습니다.	Unfortunately, I encountered a problem while printing my essay.
저는 몇몇 학생들이 다가오는 시험에 대해 질문이 있다는 것을 알게 되었습니다.	I've noticed that some students have questions about the upcoming exam.
그 팀은 불분명한 지시로 인해 불만스러워하고 있습니다.	The team is becoming frustrated by the unclear instructions.
그 문제는 비용을 늘릴 뿐만 아니라 생산성도 감소시킵니다.	The problem not only increases costs but also decreases productivity.
불안정한 인터넷 연결이 재가 재택근무하기 어렵게 만듭니다.	The poor Internet connection makes it difficult for me to work from home.
정전이 냉장고의 음식이 상하게 만들었습니다.	The power outage has caused food to spoil in the fridge.
참여 부족은 팀 전체의 성과에 영향을 주기 때문에 우려됩니다.	The lack of participation is troubling because it affects the whole team's performance.
출석은 최종 학점에 큰 영향을 미칩니다.	Attendance significantly impacts the final grade.
일정 관리 앱은 당신이 일정을 지키는 데 도움이 될 수 있습니다.	A reminder app might help you stay on schedule.
가능한 한 가지 해결책은 혼잡한 시간대에 추가 직원을 고용하는 것입니다.	One possible solution is to hire additional staff during peak hours.
추가 문제를 방지하기 위해, 스터디룸 사용 규칙을 만들 것을 제안합니다.	To prevent further issues, I suggest that we set rules for study room use.
이 문제를 해결하기 위해, 당신의 일정을 미리 조직화하는 것을 제안합니다.	To address this issue, I suggest organizing your schedule in advance.
저는 당신을 우리 학교의 연례 음악 축제에 초대하기 위해 이메일을 쓰고 있습니다.	I am writing to invite you to our school's annual music festival.
당신을 내일 우리 집에서의 저녁 식사에 초대하고 싶습니다.	I would like to invite you to dinner at my place tomorrow.
당신이 지역 축제에 저와 같이 가주시면 좋겠습니다.	I'd love for you to join me at the community festival.
다음 주 토요일에 봉사활동을 조직하고 있는데, 당신이 함께하기를 정말 바랍니다.	I'm arranging a volunteer event next Saturday, and I really hope you can join us.
작은 사업을 시작하려는 제 계획을 알려 드리게 되어 드리게 되어 (매우) 기쁩니다.	I'm excited to tell you about my plan to start a small business.
Amy를 위한 생일 파티를 준비하고 있는데 당신이 참석해 주시면 정말 기쁠 것 같습니다.	I'm organizing a birthday party for Amy and would be thrilled if you could attend.
방금 사진 콘테스트에 대한 소식을 들었는데 당신이 관심이 있을 것 같다고 생각했습니다.	I was just notified about a photography contest and thought you would be interested.
우리 축제는 지역 예술가들과 그들의 독특한 창작물을 소개하는 것을 목표로 합니다.	Our festival aims to showcase local artists and their unique creations.
우리는 요리 수업, 독서 모임, 그리고 하이킹 여행을 포함한 다양한 활동들을 조직합니다.	We organize a range of activities, including cooking classes, book clubs, and hiking trips.
이 워크숍은 단지 새로운 기술을 배우는 것만이 아니라 새로운 기술을 배우는 것만이 아니라	The workshop wouldn't just be about learning new skills.
저는 다른 학생들이 시험을 위해 복습할 수 있도록 하는 학습 자료를 준비할 계획입니다.	I'm planning to prepare a study guide to help other students review for exams.
내일 오후에 우리 프로젝트 회의를 위한 시간 되시나요?	Would you be free tomorrow afternoon to meet for our project?
산책을 위해 산책로 입구에서 만나는 건 어때요?	How about we meet at the trail entrance for a walk?
동네 중고물품 판매는 토요일에 커뮤니티 파크에서 개최될 예정입니다.	The neighborhood yard sale will be held on Saturday in the community park.
제가 표를 (예약할) 수 있도록 ~까지 알려 주세요.	Let me know by Friday so I can book the tickets.
그것은 우리가 파트너십을 강화할 수 있는 좋은 기회가 될 것입니다.	It would be a wonderful chance for us to strengthen our partnership.
그것은 당신이 좋아하는 배우가 나오기 때문에 당신이 이 영화를 즐길 수 있을 거라고 생각해요.	I think you'll enjoy this movie because it features your favorite actor.
내일 당신을 만나는 것이 정말 기대됩니다.	Can't wait to see you tomorrow!
지난 주말 당신의 환대에 대해 감사를 표하고 싶었습니다.	I wanted to express my appreciation for your hospitality last weekend.
제 과제를 도와주신 것에 대해 정말 감사합니다.	Thank you very much for helping me with the assignment.
당신의 너그러움에 대해 감사의 마음을 전하고 싶었습니다.	I wanted to share my gratitude for your generosity.
이 문제에 대한 당신의 조언에 진심으로 감사드립니다.	I truly appreciate your advice on this matter.
당신의 식당에서 훌륭한 서비스에 대해 다시 한번 감사드립니다.	Thanks again for the excellent service at your restaurant.
시간을 내어 프로젝트 세부 사항을 설명해 주셔서 감사합니다.	Thank you for taking the time to explain the project details.
이사할 때 도와주신 것에 대해 아무리 감사드려도 부족합니다.	I can't thank you enough for your help during my move.
회복 기간 동안의 지원에 대해 얼마나 감사했는지 알려 드리고 싶었습니다.	I wanted to let you know how much I appreciated your support during my recovery from a surgery.
지난 1년 동안의 멘토십은 저에게 정말 큰 의미가 있었고, 감사드리고 싶었습니다.	Your mentorship over the past year has meant a lot to me, and I wanted to thank you.
우리의 약속을 취소한 것에 대해 정말 미안하고, 당신에게 만회하고 싶습니다.	I'm so sorry about cancelling our plans, and I would like to make it up to you.
회의에 늦은 것에 대해 진심으로 사과드립니다.	I sincerely apologize for being late to the meeting.
실수로 당신의 머그컵을 깨뜨렸고, 당신이 더 이상 그것을 사용할 수 없다는 것이 정말 미안합니다.	I accidentally broke your mug, and I feel absolutely terrible that you can't use it anymore.
마지막 순간에 이렇게 해서 정말 죄송하지만, 오늘 우리의 점심 약속을 취소해야 합니다.	I am so sorry to do this at the last minute, but I have to cancel our lunch plans today.
오늘 밤 당신과 함께 영화를 보는 것을 정말 기대했지만, 갑자기 열이 났습니다.	I was really looking forward to watching a movie with you tonight, but I got a fever suddenly.
정말 죄송하지만, 우리의 여행 계획에 관한 몇 가지 안 좋은 소식이 있습니다.	I'm so sorry, but I have some bad news about our travel plans.
저녁을 취소하게 되어 정말 죄송하지만, 회사에서 급한 일이 생겼습니다.	I feel really awful having to cancel dinner, but something urgent came up at work.
식당이 완전히 예약되었다는 것을 알려 드려게 되어 유감입니다.	I regret to inform you that the restaurant is fully booked.
제 결석으로 인해 발생한 어떤 불편함에 대해서도 사과드립니다.	I apologize for any inconvenience caused by my absence.
유감스럽게도 저는 내일 회의에 참석할 수 없을 것 같습니다.	I'm afraid I won't be able to join the meeting tomorrow.
그 수업을 들을 수 있으면 좋겠지만, 안타깝게도, 그것은 제 일정과 충돌합니다.	I wish I could take the course, but unfortunately, it conflicts with my schedule.
안타깝게도, 이전에 잡힌 약속들로 인해 현재로서는 초대를 거절해야 할 것 같습니다.	Unfortunately, I have to decline the invitation at this time due to prior commitments.
일주일 동안 당신의 반려동물을 돌보는 것은 부담스럽지만, 대신 하루나 이틀이라면 기꺼이 하겠습니다.	I'm not comfortable with keeping your pet for a week, though I'd be happy to look after it for a day or two.
중간고사 이후로 일정을 바꿀 수 있을까요?	Could we reschedule for after the midterm exams?
만약 그것이 당신에게 괜찮다면 수업 후에 만날 수도 있을 것 같아요.	Perhaps we could meet after class if that works for you.
저에게 가장 힘든 부분은 모든 어휘를 암기하는 것이었습니다.	The hardest part for me was memorizing all the vocabulary.
여행의 가장 좋은 점 중 하나는 새로운 문화를 경험하는 것입니다.	One of the best things about traveling is experiencing new cultures.
제가 가장 좋아했던 것은 그 식당의 디저트였습니다.	What I liked most was the dessert at the restaurant.
저에게 가장 인상 깊었던 것은 그 풍경의 아름다움이었습니다.	What impressed me most was the beauty of the landscape.
파리 여행은 잊을 수 없었습니다.	The trip to Paris was unforgettable.
저는 특히 그 카페가 얼마나 아늑한지가 마음에 들었습니다.	I especially liked how cozy the café was.
저는 이번 학기에 교수님의 심리학 수업을 정말 즐겼습니다.	I've really enjoyed taking your psychology class this semester.
그것은 내가 자유 시간을 보내는 훌륭한 방법이었습니다.	It has been a great way to spend my free time.
그 스프는 제 입맛에는 조금 과하게 짜다고 느껴졌어요.	I found the soup a bit too salty for my taste.
올 여름에 당신이 제 도시를 방문하게 된다는 것을 듣게 되어 (매우) 기쁩니다.	I'm excited to hear that you'll be visiting my city this summer.
토론 동아리에 가입하려고 시도했지만, 등록이 이미 마감되었습니다.	I tried to join the debate club, but the registration had already closed.
요가나 명상과 같은 이완 활동을 해보는 것을 추천합니다.	I recommend trying some relaxing activities like yoga or meditation.
학업 지도교수와 만나는 것을 고려해 보세요.	You might want to consider meeting with the academic advisor.
최근에 무료 온라인 강의를 제공하는 웹사이트를 알게 되었는데, 당신과 공유하고 싶었습니다.	I recently discovered a website that offers free online courses, and I wanted to share it with you.
당신의 여행 일정에 대해 몇 가지 제안을 하고 싶습니다.	I would like to make some suggestions for your travel itinerary.
수업이 끝날 때 필기한 내용을 복습하는 것을 제안합니다.	I suggest reviewing your notes when the class ends.
도시 외곽에 멋진 하이킹 코스를 기꺼이 추천해 드리고 싶습니다.	I'd love to recommend a nice hiking trail outside the city.
비슷한 관심사를 가진 사람들을 만나기에 완벽한 환경이라고 생각합니다.	I believe it would be the perfect environment to meet people who share similar interests.
당신이 자원봉사에 관심이 있으니, 이 프로그램이 이상적입니다.	Since you're interested in volunteering, this program is ideal.
저는 저녁 비행기가 우리에게 좋은 선택이라고 생각합니다.	I think the evening flight would be a great choice for us.
당신은 문화 활동을 좋아하니, 이 축제가 당신의 취향에 딱 맞을 거라고 확신합니다.	Since you love cultural activities, I'm sure this festival totally suits your taste.
조깅하기 가장 좋은 시간은 공기가 상쾌할 이른 아침입니다.	The best time to go jogging is early in the morning when the air is fresh.
시작하는 가장 좋은 방법은 하루 10분씩 연습하는 것입니다.	The best way to start is by practicing for 10 minutes a day.
시내에 새로 생긴 카페를 꼭 경험해 보세요.	Make sure to check out the new cafe downtown.
프로젝트 진행 상황에 대해 알려 드리고자 합니다.	I wanted to follow up on the status of the project.
당신의 발표에 대해 몇 가지 피드백을 드리고 싶었습니다.	I wanted to offer some feedback on your presentation.
저는 당신의 보고서 초안에 대한 피드백을 드리기 위해 이메일을 쓰고 있습니다.	I'm writing to provide feedback on your report draft.
몇 가지 수정을 디자인을 훨씬 더 좋아지게 만들 수 있습니다.	A few adjustments could make the design even stronger.
한 가지 강화해야 할 부분은 보충 예시 사용입니다.	One area to strengthen is your use of supporting examples.
한 가지 개선해 보면 좋을 부분은 식당 내부의 조명입니다.	One thing you might consider improving is the lighting in the dining area.
이 도구가 도움이 되는 이유는 시간을 절약해 주기 때문입니다.	What makes this tool so helpful is that it saves time.
다른 사람들의 피드백을 받는 것이 유익할 수도 있습니다.	It might be beneficial to get feedback from others.
저는 그것을간단하게 유지하는 게 더 나을 것 같다고 생각합니다.	I think it would be better to keep it simple.
앞으로는, 더 나은 집중력을 위해 짧게 나눠서 공부해 보세요.	In the future, you can try to study in shorter sessions for better focus.
약간의 노력만 있다면, 당신이 이 과목에서 꼭 좋은 성적을 낼 것이라고 확신합니다.	With a bit of effort, I'm confident that you can ace this subject.
내 생각에는, 빈곤 지역의 개발을 지원하기 위해 국제적인 원조가 제공되어야 한다.	In my opinion, international aid should be provided to support development in impoverished regions.
~는 광고에 유머를 사용하는 것이 관심을 끄는 강력한 방법이 될 수 있다고 굳게 믿는다.	I firmly believe that the use of humor in advertising can be a powerful way to capture attention.
나는 텔레비전으로 그것을 시청하기보다는 스마트폰으로 뉴스를 읽는 것을 선호한다.	I prefer to read the news on my smartphone rather than watch it on television.
인터넷의 도입이 인류를 새로운 기술의 시대로 인도했다는 것은 명백하다.	It is evident that the introduction of the Internet ushered humanity into a new age of technology.
나는 양질의 교육에 대한 접근 가능가 빈곤을 줄이는 핵심 요소라는 Jimmy의 견해에 동의한다.	I agree with Jimmy's perspective that access to a quality education is a key factor in reducing poverty.
나는 정부가 지원하는 대중교통 체계를 강력히 지지한다.	I strongly support the idea of government-funded public transportation systems.
세금을 올리는 것과 정부 지출을 줄이는 것 중 하나를 선택해야 한다면, 나는 지출 삭감을 선택하겠다.	Given the choice between increasing taxes and cutting government spending, I would choose spending cuts.
이 문제에 대한 나의 견해는 사람들이 유명 인사들의 삶에 지나친 관심을 쏟는다는 것이다.	My view on this issue is that people pay too much attention to the lives of celebrities.
일회용 플라스틱 빨대가 플라스틱 오염의 주요 원인이기 때문에 나는 그것을 사용하는 것에 반대한다.	I object to using single-use plastic straws because they are major contributors to plastic pollution.
나는 소득이 직업의 가장 중요한 측면인지 의심스럽다.	I question whether income is the most important aspect of a job.
나는 왜 John과 Sarah가 텔레비전과 비행기가 역사상 가장 중요한 발명품들 중 일부라고 생각하는지 이해한다.	I see why John and Sarah think that television and airplanes are some of the most important inventions in history.
나는 왜 Jack이 육류 소비가 개인적인 선택이라고 생각하는지 이해한다.	I understand why Jack thinks that meat consumption is a personal choice.
나는 비용을 절감하기 위해서 경험이 부족한 직원을 고용하는 것이 현명하다고 생각하지 않는다.	I do not think it is wise to hire an inexperienced worker to reduce expenses.
나는 사생활 문제와 남용 가능성 때문에 정부가 얼굴 인식 기술을 사용하는 것에 반대한다.	I am against the use of facial recognition technology by governments due to privacy issues and the potential for abuse.
비슷하게, 광고는 한 국가의 문화, 가치, 그리고 윤리성에 대해 많은 것을 드러낸다.	Similarly, advertising reveals a lot about a country's culture, values, and morals.
비픽션과 비교할 때, 소설은 현실로부터의 반가운 기분 전환이 될 수 있다.	Compared to nonfiction, fiction can be a welcome distraction from real life.
서면으로 칭얼거리는 것은 직접 칭얼거리는 것과 비슷하다 이는 각각의 경우 모두 고객이 자신의 의견을 표출하는 것이 때문이다.	Complaining in writing is similar to doing it in person because a customer is voicing his or her opinion in each case.
나는 Grace가 보편적인 기본 소득이 필요하지 않다고 말할 때 그녀의 의견에 동의하지 않는다.	I disagree with Grace when she says that universal basic income is not necessary.
소도시의 대학교에 다니는 것은 장점과 단점을 모두 지니다.	Attending a small-town university has its advantages and disadvantages.
공동체 의식을 함양하는 것이 그 어느 때보다 더 긴요하다.	Fostering a sense of community is more imperative than ever before.
대조적으로, 패스트푸드를 먹지 못하게 하는 부모의 아이들은 결국 패스트푸드를 먹어 보기는 하지만 규칙적으로 선취하려는 않는다.	In contrast, children of parents who forbid them to eat fast food end up trying it but not eating it on a regular basis.
나는 환경 규제가 경제 성장을 저해한다는 Steven의 견해에 반대한다.	I'm opposed to Steven's view that environmental regulations hinder economic growth.
반면에, 무료 정신 건강 서비스를 제공하는 것은 전반적인 복지를 향상시킬 수 있다.	On the contrary, providing free mental health services can improve overall well-being.
반면에, 아이가 부모의 충분한 관심을 받기 때문에 아이를 재택 교육하는 것은 매우 생산적일 수 있다.	On the other hand, homeschooling a child can be very productive because the child receives the full attention of the parent.
하지만, 강의식 수업과는 다르게, 토론 그룹은 학생들에게 자신들의 견해를 표명할 수 있는 기회를 제공한다.	However, unlike lecture-style classes, discussion groups give students a chance to voice their opinions.
그럼에도 불구하고, 인쇄 광고는 지역 청중에게 전달되기에 더 효과적일 수 있다.	Nevertheless, print advertisements can be more effective for reaching local audiences.
자동차에 의해 배출되는 오염 물질에도 불구하고, 나는 여전히 그것이 가장 위대한 발명품들 중 하나라고 믿는다.	In spite of the pollution that is emitted by cars, I still believe they are one of the greatest inventions.
스타트업 회사에서 일하려면 기꺼이 위험을 감수하는 마음이 필요하다는 것에는 의심의 여지가 없다.	There is no question that working at a start-up company requires a willingness to take risks.
대도시가 더 많은 일자리를 제공하는 것은 사실이지만, 생활비도 훨씬 더 높다.	It's true that large cities offer more job opportunities, but the cost of living is also significantly higher.
그 결과로, 반려동물들은 가족 구성원만큼 중요하게 여겨진다.	As a result, pets are considered as important as family members.
대중 매체의 결과로, 오늘날 사람들의 주의를 지속하는 시간은 더 짧은 경향이 있다.	As a result of mass media, people's attention spans tend to be shorter these days.
그들의 끊임없이 울리는 휴대 전화 때문에, 사람들은 평화로운 주말을 보내기가 힘들다.	Due to their constantly ringing cell phones, it is difficult for people to have peaceful weekends.
결과적으로, 부모들은 자녀들과 함께 TV를 시청하는 것이 긴밀한 유대를 쌓는 경험이 될 수 있다고 느낄 수 있다.	Consequently, parents might find that watching TV with their children can be a bonding experience.
이러한 이유 때문에, 나는 학교 내의 지나친 광고에 반대한다.	For this reason, I am against excessive advertising in schools.
그것이 내가 외국 학생들이 다른 학생들에 비해 우대를 받아서는 안 된다고 생각하는 이유이다.	That is why I feel that foreign students should not get preferential treatment compared to other students.
프로젝트를 위한 정보를 수집하는 좋은 방법은 인터넷에서 조사하는 것이다.	A good way to gather information for a project is to do research on the Internet.
이러한 이유들 때문에, 나는 간접 광고가 직접 광고보다 더 효과적이라고 생각한다.	For all these reasons, I think that indirect advertisements are more effective than direct ones.
여러 가지 이유로 규율 감각이 유용하다는 것은 분명해 보인다.	It seems clear that a sense of discipline is useful for several reasons.
사람들이 동의를 하든 하지 않든, 기술은 현대 교육의 필수적인 부분이 되었다.	Whether or not people agree, technology has become an essential part of modern education.
이는 주로 산업화가 자연 서식지의 파괴로 이어지고 있기 때문이다.	This is mainly because industrialization is leading to the destruction of natural habitats.
주된 이유는 이메일 마케팅이 많은 대중에게 도달하는 비용 효율적인 방법이라는 것이다.	The main reason is that email marketing is a cost-effective way to reach a large audience.
만일 그들이 열정을 느끼는 분야의 일이라면, 사람들은 더 적은 보수를 받는 직업을 고려할 것이다.	People would consider taking a job with less pay, provided that it was in a field that they were passionate about.
나는 내대로 한 번쯤 드러낼 기회가 여전히 주어진다는 조건이라면 대기업에서 기꺼이 일할 것이다.	I would work for a large company on the condition that I still had a chance to express myself once in a while.
만일 나에게 정치에서 부패를 줄일 수 있는 방법들을 생각해 보라고 한다면, 나는 투명성과 책임성의 가치에 초점을 맞출 것이다.	If I were asked to think of ways to reduce corruption in politics, I would focus on the value of transparency and accountability.
만일 그것이 나에게 달려 있다면 [나라면], 나는 도시 지역 내에 더 많은 자전거 전용 차선을 만들 것이다.	If it were up to me, I would create more dedicated bicycle lanes within urban areas.
만일 위험 감수가 없었다면, 획기적인 발견이 가능하지 않을 것이다.	If it were not for risk-taking, breakthroughs would not be possible.
만일 성적이 없었다면, 학생들은 특정 과목에서 자신이 얼마나 잘하고 있는지 판단할 수 없을 것이다.	Without grades, students would not be able to determine how well they are doing in particular subjects.
만일 그 또는 그녀가 기부금을 받지 않는다면 후보의 선거 운동은 성공할 것 같지 않다.	A candidate's campaign is not likely to be successful unless he or she receives lots of donations.
일단 기계가 구매되고 설치되면, 그것은 최소한의 유지비용만으로 가동될 수 있다.	Once a machine is purchased and installed, it can be operated with only minimal maintenance costs.
인쇄기가 발명되지 않았다고 가정해 보자. 유럽에서는 어떤 일이 일어났을까?	Suppose the printing press was never invented. What would have happened in Europe?
시간제 구직을 하는 모든 노동자들이 일주일에 20시간 이상 일을 한다는 것은 아니라고 가정해 보자.	Let's assume that not all workers with part-time jobs work more than 20 hours a week.
사람들이 소셜 미디어를 책임감 있게 사용한다고 가정하면, 그것은 교육과 인식 제고를 위한 강력한 도구가 될 수 있다.	Assuming that people use social media responsibly, it can be a powerful tool for education and awareness.
극도로 높은 실업률을 고려하면, 더 많은 일자리를 만들기 위해 무언가가 행해져야 한다.	Given the extremely high rate of unemployment, something must be done to create more jobs.
아마도, 아이들은 초등학교에서 의무적인 체육 수업을 받는 것으로부터 많은 이점을 얻을 것이다.	Presumably, children get many advantages from taking mandatory physical education classes in elementary school.
십중팔구, 도시들은 대중교통에 대한 지출 증가로부터 혜택을 입을 것이다.	In all likelihood, cities would benefit from increased spending on public transportation.
한 사람이 가진 타고난 재능의 양과 무관하게, 그가 열심히 하지 않으면 성공하지 못할 것이다.	Regardless of the amount of natural talent one has, if one does not work hard, one will not achieve success.
예를 들어, 영화는 종종 다른 나라 사람들에 대한 유해한 고정 관념을 포함한다.	For instance, movies often include harmful stereotypes of people from different countries.
특히, 다른 집단의 관습을 존중하지 않는 것은 일부 문화에서 흔한 문제이다.	In particular, not respecting the customs of other groups is a common problem in some cultures.
구체적으로, 온라인 괴롭힘은 젊은 세대 사이에서 주요 문제가 되었다.	To be specific, online bullying has become a major problem among the younger generations.
사회에 혜택을 주기 위해 자신의 재산 중 상당한 금액을 기부한 Bill Gates의 예를 보라.	Take the example of Bill Gates, who donated a substantial amount of his wealth to benefit society.
나의 경험에 따르면, 학생들은 자신들이 배운 내용을 복습하면 더 많이 기억하는 경향이 있다.	From my experience, students tend to remember more if they go over the notes later.
우선, 대면 의사소통은 사람들이 신체 언어를 통해 정보를 전달할 수 있게 한다.	To begin with, face-to-face communication allows people to convey information through body language.
게다가, 어떤 사람들은 스트레스를 쉽게 받아서 휴식을 취할 시간이 필요하다.	On top of that, some people get stressed out easily and need time to relax.
또 다른 예로, 한 기업이 고객 불만에 대응하지 못했다.	In another case, a business failed to respond to customer complaints.
이에를 들자면, 여기 최근 연구의 예가 있다.	To give you an idea, here is an example from a recent study.
피트니스 앱의 인기에서 보여 바와 같이, 사람들은 건강에 더 많은 관심을 기울이고 있다.	People are paying more attention to health, as can be seen in the popularity of fitness apps.
그뿐 아니라, 아이의 언어를 학습하는 능력도 그 시기에 감소하기 시작한다.	Not only that, but a child's ability to learn languages also starts to diminish around that time.
연구 결과는 광고에서 미묘한 변화조차도 고객들이 특정 제품을 사는 것을 유도할 수 있다는 것을 보여주었다.	Studies have shown that even subtle changes in advertising can induce customers to buy a particular product.
이 사례가 보여주듯, 뉴스 매체는 종종 이야기를 부풀린다.	As this case reveals, the news media often magnify stories.
질병 관리 본부에 따르면, 비만과 싸우기 위해서는 신체 활동을 장려하는 정책과 계획이 필요하다.	According to research by the Centers for Disease Control, policies and initiatives to encourage physical activity are needed to combat obesity.
많은 전문가들은 이를 때 제2언어에 노출되는 것이 아이들이 인지 능력을 더 강하게 만들도록 돕는다고 믿는다.	Many experts believe that early exposure to a second language helps children develop stronger cognitive skills.
옛 속담이 말해 주듯, 튼튼한 경제가 강한 나라의 토대이다.	As the old saying goes, a strong economy is the foundation of a strong nation.
다시 말해서, 기술의 발전이 많은 산업들을 변화시켜 왔다.	In other words, advancements in technology have transformed many industries.
게다가, 충격적인 수의 사람들은 영화 티켓의 가격이 스트리밍 서비스가 매우 저렴하기 때문에 비싸다고 생각한다.	Moreover, an increasing number of people perceive the prices of movie tickets as expensive because streaming services are so affordable.
간단히 말해서, 나는 부모들이 자녀들이 텔레비전을 보는 데 얼마나 많은 시간을 쓸지에 대해 선택적이어야 한다고 믿는다.	In short, I believe that parents should be selective about how much time their children can spend watching TV.
앞서 언급했듯 바와 같이, 스트레스를 관리하는 것은 신체적 정신적 건강 모두에 중요하다.	As I have mentioned, managing stress is important for both physical and mental health.
결론적으로, 최고의 협동자들은 정직하고, 충성스러우며, 협력적인 사람들이다.	In conclusion, the best coworkers are the ones who are honest, loyal, and cooperative.
전반적으로, 문화적 통합은 새로운 혼합된 문화의 창조로 이어질 수 있다.	Overall, cultural integration can lead to the creation of new hybrid cultures.
요약하자면, 소셜 미디어를 사용하는 것에 대한 엄격한 연령 제한이 있어야 한다.	To sum up, there should be strict age restrictions on using social media.
이러한 점에서, 나는 우리가 신체적 외모를 토대로 다른 사람들을 판단해서는 안 된다고 생각한다.	In this regard, I think that we should never judge others based on their physical appearance.
모든 것을 고려해 보면, 정부는 광범위한 빈곤 문제를 다루기 위해 더 강력한 조치를 취해야 한다.	All things considered, the government should take stronger measures to tackle the issue of widespread poverty.
대체적으로, 대학 기금은 모든 학생들에게 혜택을 주는 도서관 시스템으로 가야 한다.	For the most part, university funds should go toward library systems that benefit all students.
대체로, 텔레비전, 비디오 게임, 그리고 인터넷은 사회에 부정적인 영향을 끼쳐 왔다.	On the whole, TV, video games, and the Internet have had a negative effect on society.
마지막으로 중요한 것은, 전쟁은 누가 옳은지, 전쟁을 결정하지 않으며, 단지 누가 남았는지를 결정한다.	Last but not least, war never decides who is right, but who is left.
이 방식으로, 교사들은 학생들을 보다 효과적으로 돕도록 더 큰 동기부여를 느낀다.	In this way, teachers feel a greater motivation to help their students learn more effectively.
일반적으로 말해서, 나는 자동차가 환경에 해롭다고 믿는다.	Generally speaking, I believe automobiles are harmful to the environment.
우리가 알고 있는 것처럼, 사회는 몇몇 중요한 발명품으로부터 크게 혜택을 받았다.	As we have seen, society has benefited greatly from certain significant inventions.
이와 같이, 주주들은 회사에 대한 중요한 결정을 내릴 권한을 가진다.	As such, shareholders have the authority to make major decisions for the company.
따라서, 모든 대학들은 학생들이 교수진으로부터 적절한 관심을 받도록 해야 한다.	Therefore, all colleges should ensure that students receive proper attention from the teaching staff.
즉, 대기업들은 미디어 회사들을 소유하고 그들의 이익에 유리한 방식으로 현실을 묘사하는 것에 관심이 있다.	That is, major corporations own media companies and are interested in portraying reality in a way that is favorable to their own interests.